datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-11-15 05:00:00,4,0,1,1,22.14,25.76,68,19.0012,1,30,31
2011-11-15 06:00:00,4,0,1,2,22.96,26.515,64,6.0032,3,102,105
2011-11-15 07:00:00,4,0,1,2,22.14,25.76,68,11.0014,21,295,316
2011-11-15 08:00:00,4,0,1,2,22.14,25.76,68,7.0015,25,448,473
2011-11-15 09:00:00,4,0,1,2,22.96,26.515,64,6.0032,26,171,197
2011-11-15 10:00:00,4,0,1,2,22.96,26.515,64,19.0012,24,115,139
2011-11-15 11:00:00,4,0,1,2,22.96,26.515,64,12.998,16,113,129
2011-11-15 12:00:00,4,0,1,2,22.14,25.76,68,0.0,29,149,178
2011-11-15 13:00:00,4,0,1,3,22.14,25.76,60,15.0013,20,126,146
2011-11-15 14:00:00,4,0,1,2,22.14,25.76,60,19.0012,25,128,153
2011-11-15 15:00:00,4,0,1,2,22.14,25.76,60,8.9981,36,153,189
2011-11-15 16:00:00,4,0,1,2,21.32,25.0,68,8.9981,30,240,270
2011-11-15 17:00:00,4,0,1,2,20.5,24.24,72,12.998,28,421,449
2011-11-15 18:00:00,4,0,1,2,20.5,24.24,72,19.0012,27,417,444
2011-11-15 19:00:00,4,0,1,2,20.5,24.24,72,23.9994,28,257,285
2011-11-15 20:00:00,4,0,1,2,19.68,23.485,82,8.9981,26,213,239
2011-11-15 21:00:00,4,0,1,2,20.5,24.24,77,6.0032,24,148,172
2011-11-15 22:00:00,4,0,1,2,18.86,22.725,88,7.0015,18,102,120
2011-11-15 23:00:00,4,0,1,2,18.86,22.725,94,7.0015,14,65,79
2011-11-16 00:00:00,4,0,1,2,18.86,22.725,94,0.0,4,25,29
2011-11-16 01:00:00,4,0,1,3,18.86,22.725,94,6.0032,0,7,7
2011-11-16 02:00:00,4,0,1,2,18.86,22.725,94,7.0015,4,4,8
2011-11-16 03:00:00,4,0,1,2,18.86,22.725,94,7.0015,3,1,4
2011-11-16 04:00:00,4,0,1,2,18.04,21.97,100,15.0013,0,6,6
2011-11-16 05:00:00,4,0,1,3,18.86,22.725,94,7.0015,1,12,13
2011-11-16 06:00:00,4,0,1,2,18.86,22.725,94,6.0032,3,48,51
2011-11-16 07:00:00,4,0,1,3,18.86,22.725,94,0.0,8,125,133
2011-11-16 08:00:00,4,0,1,3,18.86,22.725,94,0.0,8,222,230
2011-11-16 09:00:00,4,0,1,3,18.86,22.725,94,0.0,5,78,83
2011-11-16 10:00:00,4,0,1,3,18.86,22.725,94,0.0,3,28,31
2011-11-16 11:00:00,4,0,1,3,18.86,22.725,94,6.0032,6,52,58
2011-11-16 12:00:00,4,0,1,3,18.86,22.725,100,0.0,4,52,56
2011-11-16 13:00:00,4,0,1,3,18.86,22.725,94,8.9981,4,51,55
2011-11-16 14:00:00,4,0,1,2,18.86,22.725,100,8.9981,11,51,62
2011-11-16 15:00:00,4,0,1,3,19.68,23.485,94,7.0015,17,48,65
2011-11-16 16:00:00,4,0,1,3,19.68,23.485,94,7.0015,13,108,121
2011-11-16 17:00:00,4,0,1,2,19.68,23.485,88,12.998,15,213,228
2011-11-16 18:00:00,4,0,1,3,18.86,22.725,88,26.0027,12,174,186
2011-11-16 19:00:00,4,0,1,3,18.86,22.725,88,26.0027,4,105,109
2011-11-16 20:00:00,4,0,1,3,18.04,21.97,88,26.0027,4,93,97
2011-11-16 21:00:00,4,0,1,3,18.04,21.97,88,19.0012,2,70,72
2011-11-16 22:00:00,4,0,1,3,17.22,21.21,88,15.0013,0,43,43
2011-11-16 23:00:00,4,0,1,3,17.22,21.21,88,8.9981,2,24,26
2011-11-17 00:00:00,4,0,1,2,17.22,21.21,88,16.9979,1,25,26
2011-11-17 01:00:00,4,0,1,2,17.22,21.21,82,11.0014,0,5,5
2011-11-17 02:00:00,4,0,1,2,17.22,21.21,82,15.0013,0,6,6
2011-11-17 03:00:00,4,0,1,2,17.22,21.21,77,22.0028,1,0,1
2011-11-17 04:00:00,4,0,1,2,16.4,20.455,62,27.9993,1,-1,0
2011-11-17 05:00:00,4,0,1,3,13.94,15.15,71,22.0028,1,27,28
2011-11-17 06:00:00,4,0,1,3,14.76,17.425,57,15.0013,3,68,71
2011-11-17 07:00:00,4,0,1,3,13.94,15.91,61,19.0012,3,160,163
2011-11-17 08:00:00,4,0,1,3,13.94,15.15,61,19.9995,11,347,358
2011-11-17 09:00:00,4,0,1,2,13.94,15.15,61,22.0028,12,179,191
2011-11-17 10:00:00,4,0,1,2,13.94,15.15,61,22.0028,6,70,76
2011-11-17 11:00:00,4,0,1,3,13.12,15.15,66,22.0028,4,91,95
2011-11-17 12:00:00,4,0,1,2,13.94,15.15,53,19.9995,5,114,119
2011-11-17 13:00:00,4,0,1,2,13.94,15.15,49,30.0026,16,106,122
2011-11-17 14:00:00,4,0,1,2,13.94,15.15,49,26.0027,4,106,110
2011-11-17 15:00:00,4,0,1,2,13.94,15.15,49,30.0026,9,101,110
2011-11-17 16:00:00,4,0,1,1,13.12,14.395,39,27.9993,7,188,195
2011-11-17 17:00:00,4,0,1,1,13.12,14.395,42,26.0027,19,373,392
2011-11-17 18:00:00,4,0,1,1,13.12,15.91,39,12.998,8,294,302
2011-11-17 19:00:00,4,0,1,1,12.3,14.395,45,15.0013,6,210,216
2011-11-17 20:00:00,4,0,1,1,12.3,14.395,42,19.0012,7,159,166
2011-11-17 21:00:00,4,0,1,1,12.3,14.395,42,16.9979,3,113,116
2011-11-17 22:00:00,4,0,1,1,10.66,12.12,52,16.9979,0,77,77
2011-11-17 23:00:00,4,0,1,1,10.66,12.88,52,15.0013,2,59,61
2011-11-18 00:00:00,4,0,1,1,10.66,12.88,48,11.0014,3,29,32
2011-11-18 01:00:00,4,0,1,1,10.66,11.365,44,22.0028,0,10,10
2011-11-18 02:00:00,4,0,1,1,9.84,11.365,44,15.0013,1,8,9
2011-11-18 03:00:00,4,0,1,1,9.84,10.605,41,19.0012,-2,0,-2
2011-11-18 04:00:00,4,0,1,1,9.02,11.365,44,11.0014,0,5,5
2011-11-18 05:00:00,4,0,1,1,9.02,11.365,44,8.9981,0,20,20
2011-11-18 06:00:00,4,0,1,1,9.02,12.88,44,6.0032,0,69,69
2011-11-18 07:00:00,4,0,1,1,9.02,11.365,44,11.0014,3,211,214
2011-11-18 08:00:00,4,0,1,1,9.02,11.365,44,12.998,5,362,367
2011-11-18 09:00:00,4,0,1,1,10.66,12.88,41,12.998,3,210,213
2011-11-18 10:00:00,4,0,1,1,10.66,12.12,41,19.0012,9,104,113
2011-11-18 11:00:00,4,0,1,1,12.3,15.15,36,8.9981,17,124,141
2011-11-18 12:00:00,4,0,1,1,13.12,16.665,33,0.0,20,139,159
2011-11-18 13:00:00,4,0,1,1,13.94,15.91,31,15.0013,30,151,181
2011-11-18 14:00:00,4,0,1,1,13.94,16.665,31,8.9981,30,122,152
2011-11-18 15:00:00,4,0,1,1,13.94,16.665,29,8.9981,27,151,178
2011-11-18 16:00:00,4,0,1,1,13.94,16.665,29,8.9981,18,186,204
2011-11-18 17:00:00,4,0,1,1,13.12,16.665,31,8.9981,15,363,378
2011-11-18 18:00:00,4,0,1,1,12.3,15.15,36,11.0014,14,314,328
2011-11-18 19:00:00,4,0,1,1,11.48,13.635,41,11.0014,8,184,192
2011-11-18 20:00:00,4,0,1,1,11.48,13.635,48,12.998,7,127,134
2011-11-18 21:00:00,4,0,1,1,11.48,13.635,48,11.0014,1,105,106
2011-11-18 22:00:00,4,0,1,1,10.66,13.635,52,7.0015,10,85,95
2011-11-18 23:00:00,4,0,1,1,10.66,13.635,60,8.9981,4,49,53
2011-11-19 00:00:00,4,0,0,1,10.66,12.88,56,12.998,3,49,52
2011-11-19 01:00:00,4,0,0,1,10.66,11.365,52,19.9995,0,33,33
2011-11-19 02:00:00,4,0,0,1,9.84,12.12,56,11.0014,11,32,43
2011-11-19 03:00:00,4,0,0,1,10.66,12.12,48,16.9979,4,12,16
2011-11-19 04:00:00,4,0,0,1,10.66,11.365,48,22.0028,2,5,7
2011-11-19 05:00:00,4,0,0,1,9.84,11.365,56,16.9979,0,-1,-1
2011-11-19 06:00:00,4,0,0,1,9.84,10.605,60,22.0028,0,7,7
2011-11-19 07:00:00,4,0,0,1,9.84,11.365,60,16.9979,1,35,36
2011-11-19 08:00:00,4,0,0,1,10.66,12.12,56,16.9979,12,80,92
2011-11-19 09:00:00,4,0,0,1,11.48,12.88,52,19.9995,9,133,142
2011-11-19 10:00:00,4,0,0,1,13.12,15.15,45,16.9979,34,163,197
2011-11-19 11:00:00,4,0,0,1,14.76,18.94,40,0.0,50,181,231
2011-11-19 12:00:00,4,0,0,1,16.4,20.455,35,19.0012,93,216,309
2011-11-19 13:00:00,4,0,0,1,17.22,21.21,30,19.0012,117,242,359
2011-11-19 14:00:00,4,0,0,1,17.22,21.21,32,19.9995,121,231,352
2011-11-19 15:00:00,4,0,0,1,17.22,21.21,41,12.998,122,265,387
2011-11-19 16:00:00,4,0,0,1,17.22,21.21,38,19.9995,98,185,283
2011-11-19 17:00:00,4,0,0,1,16.4,20.455,40,12.998,59,173,232
2011-11-19 18:00:00,4,0,0,1,15.58,19.695,46,8.9981,34,175,209
2011-11-19 19:00:00,4,0,0,2,13.94,16.665,71,8.9981,34,145,179
2011-11-19 20:00:00,4,0,0,2,14.76,18.18,57,7.0015,48,114,162
2011-11-19 21:00:00,4,0,0,2,14.76,17.425,62,12.998,27,81,108
2011-11-19 22:00:00,4,0,0,2,15.58,19.695,62,11.0014,26,73,99
2011-11-19 23:00:00,4,0,0,1,15.58,19.695,62,15.0013,19,75,94
2011-12-01 00:00:00,4,0,1,1,11.48,12.88,52,22.0028,0,18,18
2011-12-01 01:00:00,4,0,1,1,10.66,12.12,60,19.0012,0,8,8
2011-12-01 02:00:00,4,0,1,1,10.66,11.365,56,19.9995,1,14,15
2011-12-01 03:00:00,4,0,1,1,10.66,12.12,56,16.9979,1,2,3
2011-12-01 04:00:00,4,0,1,1,10.66,12.12,56,19.0012,0,3,3
2011-12-01 05:00:00,4,0,1,1,10.66,12.12,56,16.9979,1,24,25
2011-12-01 06:00:00,4,0,1,1,9.84,10.605,65,19.0012,4,91,95
2011-12-01 07:00:00,4,0,1,1,9.84,10.605,65,23.9994,9,262,271
2011-12-01 08:00:00,4,0,1,1,10.66,11.365,60,22.0028,14,461,475
2011-12-01 09:00:00,4,0,1,1,12.3,13.635,52,22.0028,9,212,221
2011-12-01 10:00:00,4,0,1,1,13.12,15.15,53,19.9995,8,84,92
2011-12-01 11:00:00,4,0,1,1,13.94,15.91,49,16.9979,7,95,102
2011-12-01 12:00:00,4,0,1,1,14.76,17.425,46,15.0013,9,137,146
2011-12-01 13:00:00,4,0,1,1,16.4,20.455,40,15.0013,17,139,156
2011-12-01 14:00:00,4,0,1,1,16.4,20.455,40,15.0013,20,127,147
2011-12-01 15:00:00,4,0,1,1,16.4,20.455,40,15.0013,8,144,152
2011-12-01 16:00:00,4,0,1,1,16.4,20.455,40,12.998,8,198,206
2011-12-01 17:00:00,4,0,1,1,14.76,17.425,46,8.9981,8,407,415
2011-12-01 18:00:00,4,0,1,1,14.76,18.18,43,7.0015,10,396,406
2011-12-01 19:00:00,4,0,1,1,13.94,17.425,46,7.0015,8,216,224
2011-12-01 20:00:00,4,0,1,1,13.94,17.425,46,7.0015,10,184,194
2011-12-01 21:00:00,4,0,1,1,12.3,15.91,61,7.0015,7,151,158
2011-12-01 22:00:00,4,0,1,1,12.3,16.665,61,0.0,6,98,104
2011-12-01 23:00:00,4,0,1,1,10.66,14.395,70,6.0032,3,73,76
2011-12-02 00:00:00,4,0,1,1,10.66,14.395,70,6.0032,7,30,37
2011-12-02 01:00:00,4,0,1,1,9.84,14.395,75,0.0,1,11,12
2011-12-02 02:00:00,4,0,1,1,9.84,14.395,75,0.0,-1,7,6
2011-12-02 03:00:00,4,0,1,1,9.02,13.635,80,0.0,0,-1,-1
2011-12-02 04:00:00,4,0,1,1,9.02,13.635,80,0.0,0,5,5
2011-12-02 05:00:00,4,0,1,1,9.02,12.88,80,6.0032,0,24,24
2011-12-02 06:00:00,4,0,1,1,9.02,13.635,80,0.0,1,86,87
2011-12-02 07:00:00,4,0,1,1,9.02,12.88,87,6.0032,6,196,202
2011-12-02 08:00:00,4,0,1,1,9.84,14.395,87,0.0,12,434,446
2011-12-02 09:00:00,4,0,1,1,11.48,15.91,81,0.0,10,231,241
2011-12-02 10:00:00,4,0,1,1,12.3,14.395,75,15.0013,17,86,103
2011-12-02 11:00:00,4,0,1,1,13.94,16.665,66,11.0014,17,141,158
2011-12-02 12:00:00,4,0,1,1,14.76,17.425,57,8.9981,16,189,205
2011-12-02 13:00:00,4,0,1,1,16.4,20.455,47,8.9981,19,184,203
2011-12-02 14:00:00,4,0,1,1,17.22,21.21,44,7.0015,23,149,172
2011-12-02 15:00:00,4,0,1,1,17.22,21.21,41,6.0032,22,175,197
2011-12-02 16:00:00,4,0,1,1,17.22,21.21,41,6.0032,20,251,271
2011-12-02 17:00:00,4,0,1,1,17.22,21.21,38,0.0,17,385,402
2011-12-02 18:00:00,4,0,1,1,16.4,20.455,50,0.0,7,365,372
2011-12-02 19:00:00,4,0,1,1,13.94,15.91,53,16.9979,12,253,265
2011-12-02 20:00:00,4,0,1,1,15.58,19.695,40,19.0012,13,175,188
2011-12-02 21:00:00,4,0,1,1,13.94,16.665,49,12.998,8,101,109
2011-12-02 22:00:00,4,0,1,1,13.12,15.91,53,12.998,6,94,100
2011-12-02 23:00:00,4,0,1,1,13.12,15.15,53,19.0012,13,80,93
2011-12-03 00:00:00,4,0,0,1,12.3,14.395,56,16.9979,9,67,76
2011-12-03 01:00:00,4,0,0,1,10.66,12.88,65,12.998,9,57,66
2011-12-03 02:00:00,4,0,0,1,10.66,12.88,65,11.0014,9,39,48
2011-12-03 03:00:00,4,0,0,1,9.84,12.12,70,8.9981,5,0,5
2011-12-03 04:00:00,4,0,0,1,9.02,11.365,75,8.9981,0,7,7
2011-12-03 05:00:00,4,0,0,1,9.84,12.88,70,6.0032,-2,4,2
2011-12-03 06:00:00,4,0,0,1,9.84,12.88,65,7.0015,0,11,11
2011-12-03 07:00:00,4,0,0,1,9.02,12.88,75,6.0032,1,29,30
2011-12-03 08:00:00,4,0,0,1,9.84,12.88,75,6.0032,1,62,63
2011-12-03 09:00:00,4,0,0,1,10.66,13.635,70,7.0015,26,92,118
2011-12-03 10:00:00,4,0,0,1,13.12,16.665,61,8.9981,22,169,191
2011-12-03 11:00:00,4,0,0,1,13.12,16.665,57,6.0032,48,225,273
2011-12-03 12:00:00,4,0,0,1,14.76,18.94,50,0.0,76,276,352
2011-12-03 13:00:00,4,0,0,1,14.76,18.18,50,6.0032,68,220,288
2011-12-03 14:00:00,4,0,0,1,14.76,18.94,46,0.0,90,249,339
2011-12-03 15:00:00,4,0,0,1,15.58,19.695,46,0.0,100,239,339
2011-12-03 16:00:00,4,0,0,1,15.58,19.695,46,0.0,74,230,304
2011-12-03 17:00:00,4,0,0,1,14.76,18.94,62,0.0,46,181,227
2011-12-03 18:00:00,4,0,0,1,13.94,16.665,53,8.9981,31,193,224
2011-12-03 19:00:00,4,0,0,1,12.3,15.91,61,6.0032,29,145,174
2011-12-03 20:00:00,4,0,0,1,12.3,15.91,61,6.0032,19,113,132
2011-12-03 21:00:00,4,0,0,2,12.3,15.91,61,6.0032,5,109,114
2011-12-03 22:00:00,4,0,0,2,13.12,16.665,61,6.0032,17,97,114
2011-12-03 23:00:00,4,0,0,1,12.3,15.15,70,8.9981,10,72,82
2011-12-04 00:00:00,4,0,0,1,12.3,15.91,70,7.0015,20,61,81
2011-12-04 01:00:00,4,0,0,1,12.3,15.91,75,6.0032,19,57,76
2011-12-04 02:00:00,4,0,0,1,10.66,15.15,81,0.0,9,49,58
2011-12-04 03:00:00,4,0,0,1,11.48,15.91,75,0.0,7,28,35
2011-12-04 04:00:00,4,0,0,1,10.66,15.15,87,0.0,1,8,9
2011-12-04 05:00:00,4,0,0,1,10.66,15.15,81,0.0,2,2,4
2011-12-04 06:00:00,4,0,0,1,9.84,14.395,93,0.0,0,6,6
2011-12-04 07:00:00,4,0,0,1,10.66,15.15,87,0.0,3,25,28
2011-12-04 08:00:00,4,0,0,1,10.66,15.15,87,0.0,6,45,51
2011-12-04 09:00:00,4,0,0,1,12.3,16.665,81,0.0,11,113,124
2011-12-04 10:00:00,4,0,0,1,13.12,16.665,81,8.9981,39,175,214
2011-12-04 11:00:00,4,0,0,1,13.94,16.665,81,11.0014,50,204,254
2011-12-04 12:00:00,4,0,0,1,14.76,17.425,81,11.0014,81,246,327
2011-12-04 13:00:00,4,0,0,1,16.4,20.455,66,15.0013,86,271,357
2011-12-04 14:00:00,4,0,0,1,17.22,21.21,62,8.9981,78,245,323
2011-12-04 15:00:00,4,0,0,1,17.22,21.21,62,12.998,69,222,291
2011-12-04 16:00:00,4,0,0,1,17.22,21.21,58,15.0013,61,264,325
2011-12-04 17:00:00,4,0,0,1,15.58,19.695,76,8.9981,36,206,242
2011-12-04 18:00:00,4,0,0,1,15.58,19.695,71,0.0,10,154,164
2011-12-04 19:00:00,4,0,0,1,15.58,19.695,76,0.0,13,158,171
2011-12-04 20:00:00,4,0,0,1,14.76,17.425,76,8.9981,9,112,121
2011-12-04 21:00:00,4,0,0,1,14.76,18.18,81,7.0015,5,59,64
2011-12-04 22:00:00,4,0,0,1,13.94,17.425,87,7.0015,3,56,59
2011-12-04 23:00:00,4,0,0,1,13.94,17.425,87,7.0015,3,42,45
2011-12-05 00:00:00,4,0,1,1,13.12,16.665,87,6.0032,4,22,26
2011-12-05 01:00:00,4,0,1,1,13.12,17.425,87,0.0,3,8,11
2011-12-05 02:00:00,4,0,1,1,13.12,17.425,87,0.0,0,8,8
2011-12-05 03:00:00,4,0,1,1,13.12,17.425,87,0.0,0,1,1
2011-12-05 04:00:00,4,0,1,1,12.3,15.91,87,7.0015,0,10,10
2011-12-05 05:00:00,4,0,1,1,12.3,15.91,87,7.0015,0,24,24
2011-12-05 06:00:00,4,0,1,1,12.3,15.91,93,6.0032,0,89,89
2011-12-05 07:00:00,4,0,1,1,13.12,17.425,90,0.0,10,274,284
2011-12-05 08:00:00,4,0,1,1,13.12,17.425,93,0.0,13,396,409
2011-12-05 09:00:00,4,0,1,2,14.76,18.18,87,6.0032,11,179,190
2011-12-05 10:00:00,4,0,1,2,14.76,18.18,87,6.0032,10,84,94
2011-12-05 11:00:00,4,0,1,2,14.76,18.18,87,6.0032,17,108,125
2011-12-05 12:00:00,4,0,1,2,16.4,20.455,76,7.0015,28,119,147
2011-12-05 13:00:00,4,0,1,2,17.22,21.21,71,6.0032,20,151,171
2011-12-05 14:00:00,4,0,1,2,18.86,22.725,67,0.0,6,125,131
2011-12-05 15:00:00,4,0,1,2,18.86,22.725,72,6.0032,14,131,145
2011-12-05 16:00:00,4,0,1,1,20.5,24.24,63,6.0032,9,231,240
2011-12-05 17:00:00,4,0,1,1,17.22,21.21,77,0.0,15,429,444
2011-12-05 18:00:00,4,0,1,1,18.04,21.97,77,0.0,13,382,395
2011-12-05 19:00:00,4,0,1,2,18.86,22.725,77,0.0,12,295,307
2011-12-05 20:00:00,4,0,1,2,18.86,22.725,82,7.0015,16,191,207
2011-12-05 21:00:00,4,0,1,2,18.04,21.97,88,6.0032,8,170,178
2011-12-05 22:00:00,4,0,1,2,18.04,21.97,88,8.9981,12,97,109
2011-12-05 23:00:00,4,0,1,2,18.86,22.725,88,8.9981,9,57,66
2011-12-06 00:00:00,4,0,1,2,20.5,24.24,77,19.9995,4,23,27
2011-12-06 01:00:00,4,0,1,2,18.86,22.725,88,19.9995,1,14,15
2011-12-06 02:00:00,4,0,1,2,18.86,22.725,87,12.998,1,5,6
2011-12-06 03:00:00,4,0,1,2,18.86,22.725,87,12.998,0,2,2
2011-12-06 04:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,9,9
2011-12-06 05:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,20,20
2011-12-06 06:00:00,4,0,1,2,18.04,21.97,94,19.0012,6,78,84
2011-12-06 07:00:00,4,0,1,2,18.86,22.725,94,12.998,7,236,243
2011-12-06 08:00:00,4,0,1,2,18.86,22.725,94,12.998,11,403,414
2011-12-06 09:00:00,4,0,1,2,18.86,22.725,94,15.0013,4,198,202
2011-12-06 10:00:00,4,0,1,3,18.86,22.725,94,19.0012,6,45,51
2011-12-06 11:00:00,4,0,1,3,18.86,22.725,94,16.9979,3,32,35
2011-12-06 12:00:00,4,0,1,3,18.86,22.725,100,15.0013,5,51,56
2011-12-06 13:00:00,4,0,1,3,18.86,22.725,100,12.998,5,68,73
2011-12-06 14:00:00,4,0,1,3,19.68,23.485,100,15.0013,6,69,75
2011-12-06 15:00:00,4,0,1,3,20.5,24.24,100,12.998,3,43,46
2011-12-06 16:00:00,4,0,1,3,18.86,22.725,100,16.9979,3,84,87
2011-12-06 17:00:00,4,0,1,2,18.86,22.725,100,15.0013,14,251,265
2011-12-06 18:00:00,4,0,1,2,18.86,22.725,100,19.0012,16,285,301
2011-12-06 19:00:00,4,0,1,3,18.86,22.725,100,19.9995,9,222,231
2011-12-06 20:00:00,4,0,1,3,18.86,22.725,100,19.9995,3,104,107
2011-12-06 21:00:00,4,0,1,2,18.04,21.97,100,12.998,4,105,109
2011-12-06 22:00:00,4,0,1,3,18.86,22.725,100,11.0014,5,83,88
2011-12-06 23:00:00,4,0,1,3,18.86,22.725,100,11.0014,7,48,55
2011-12-07 00:00:00,4,0,1,1,18.04,21.97,100,12.998,3,31,34
2011-12-07 01:00:00,4,0,1,2,18.86,22.725,100,16.9979,4,5,9
2011-12-07 02:00:00,4,0,1,3,18.86,22.725,100,15.0013,3,2,5
2011-12-07 03:00:00,4,0,1,3,18.86,22.725,100,15.0013,-1,0,-1
2011-12-07 04:00:00,4,0,1,3,18.86,22.725,100,11.0014,1,0,1
2011-12-07 05:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,6,6
2011-12-07 06:00:00,4,0,1,3,19.68,23.485,100,27.9993,0,19,19
2011-12-07 07:00:00,4,0,1,3,18.04,21.97,100,7.0015,2,41,43
2011-12-07 08:00:00,4,0,1,3,18.04,21.97,100,0.0,8,78,86
2011-12-07 09:00:00,4,0,1,3,18.04,21.97,100,16.9979,-1,61,60
2011-12-07 10:00:00,4,0,1,3,18.04,21.97,100,6.0032,0,31,31
2011-12-07 11:00:00,4,0,1,3,18.04,21.97,100,6.0032,2,49,51
2011-12-07 12:00:00,4,0,1,3,18.04,21.97,100,8.9981,3,31,34
2011-12-07 13:00:00,4,0,1,3,18.04,21.97,100,12.998,7,30,37
2011-12-07 14:00:00,4,0,1,3,18.04,21.97,100,12.998,0,21,21
2011-12-07 15:00:00,4,0,1,3,17.22,21.21,94,15.0013,4,26,30
2011-12-07 16:00:00,4,0,1,3,17.22,21.21,94,12.998,4,29,33
2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,51,55
2011-12-07 18:00:00,4,0,1,3,16.4,20.455,94,19.9995,4,51,55
2011-12-07 19:00:00,4,0,1,3,13.94,14.395,87,43.0006,3,27,30
2011-12-07 20:00:00,4,0,1,3,13.94,14.395,87,43.0006,0,27,27
2011-12-07 21:00:00,4,0,1,3,12.3,12.88,87,35.0008,-2,3,1
2011-12-07 22:00:00,4,0,1,3,9.84,9.85,93,30.0026,0,10,10
2011-12-07 23:00:00,4,0,1,1,9.84,10.605,93,26.0027,0,19,19
2011-12-08 00:00:00,4,0,1,2,10.66,11.365,87,19.9995,0,21,21
2011-12-08 01:00:00,4,0,1,1,10.66,11.365,81,23.9994,2,9,11
2011-12-08 02:00:00,4,0,1,1,11.48,13.635,65,15.0013,0,5,5
2011-12-08 03:00:00,4,0,1,1,10.66,11.365,60,19.9995,1,0,1
2011-12-08 04:00:00,4,0,1,2,9.84,9.85,60,31.0009,-2,3,1
2011-12-08 05:00:00,4,0,1,1,9.02,10.605,64,15.0013,0,9,9
2011-12-08 06:00:00,4,0,1,1,9.02,10.605,55,19.0012,-1,71,70
2011-12-08 07:00:00,4,0,1,1,9.02,10.605,60,15.0013,10,231,241
2011-12-08 08:00:00,4,0,1,1,9.02,10.605,55,19.0012,11,420,431
2011-12-08 09:00:00,4,0,1,1,9.84,10.605,52,26.0027,8,221,229
2011-12-08 10:00:00,4,0,1,1,10.66,11.365,52,22.0028,2,107,109
2011-12-08 11:00:00,4,0,1,1,11.48,13.635,52,16.9979,6,100,106
2011-12-08 12:00:00,4,0,1,1,11.48,12.88,52,22.0028,7,143,150
2011-12-08 13:00:00,4,0,1,1,12.3,13.635,49,23.9994,9,119,128
2011-12-08 14:00:00,4,0,1,1,13.12,15.15,45,16.9979,15,118,133
2011-12-08 15:00:00,4,0,1,1,13.12,16.665,45,8.9981,18,99,117
2011-12-08 16:00:00,4,0,1,1,13.12,15.91,45,12.998,6,204,210
2011-12-08 17:00:00,4,0,1,1,12.3,15.91,49,7.0015,9,321,330
2011-12-08 18:00:00,4,0,1,1,11.48,13.635,52,15.0013,11,307,318
2011-12-08 19:00:00,4,0,1,1,10.66,13.635,56,7.0015,10,221,231
2011-12-08 20:00:00,4,0,1,1,10.66,13.635,60,7.0015,7,166,173
2011-12-08 21:00:00,4,0,1,1,11.48,15.15,61,6.0032,3,132,135
2011-12-08 22:00:00,4,0,1,1,10.66,13.635,65,8.9981,9,81,90
2011-12-08 23:00:00,4,0,1,1,9.84,12.88,70,7.0015,3,59,62
2011-12-09 00:00:00,4,0,1,1,9.84,14.395,65,0.0,8,25,33
2011-12-09 01:00:00,4,0,1,1,9.84,14.395,65,0.0,2,14,16
2011-12-09 02:00:00,4,0,1,1,9.84,14.395,70,0.0,0,4,4
2011-12-09 03:00:00,4,0,1,1,9.02,13.635,80,0.0,0,4,4
2011-12-09 04:00:00,4,0,1,1,9.02,13.635,80,0.0,0,3,3
2011-12-09 05:00:00,4,0,1,1,9.02,13.635,80,0.0,-1,20,19
2011-12-09 06:00:00,4,0,1,1,9.02,12.88,80,6.0032,0,54,54
2011-12-09 07:00:00,4,0,1,1,9.02,12.88,75,6.0032,7,194,201
2011-12-09 08:00:00,4,0,1,1,9.84,14.395,81,0.0,7,380,387
2011-12-09 09:00:00,4,0,1,1,10.66,14.395,81,6.0032,8,257,265
2011-12-09 10:00:00,4,0,1,2,12.3,15.15,70,11.0014,10,112,122
2011-12-09 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,15,120,135
2011-12-09 12:00:00,4,0,1,1,14.76,16.665,57,19.9995,26,149,175
2011-12-09 13:00:00,4,0,1,1,15.58,19.695,50,12.998,29,141,170
2011-12-09 14:00:00,4,0,1,1,15.58,19.695,46,19.0012,25,167,192
2011-12-09 15:00:00,4,0,1,1,15.58,19.695,46,19.0012,28,160,188
2011-12-09 16:00:00,4,0,1,1,14.76,17.425,62,8.9981,24,229,253
2011-12-09 17:00:00,4,0,1,1,13.94,17.425,66,7.0015,9,354,363
2011-12-09 18:00:00,4,0,1,1,13.94,18.18,61,0.0,9,309,318
2011-12-09 19:00:00,4,0,1,1,13.94,18.18,61,0.0,9,188,197
2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,0.0,8,143,151
2011-12-09 21:00:00,4,0,1,1,12.3,16.665,75,0.0,9,136,145
2011-12-09 22:00:00,4,0,1,1,11.48,15.91,87,0.0,14,114,128
2011-12-09 23:00:00,4,0,1,1,11.48,15.91,81,0.0,6,93,99
2011-12-10 00:00:00,4,0,0,2,10.66,13.635,81,7.0015,10,67,77
2011-12-10 01:00:00,4,0,0,2,10.66,12.88,70,11.0014,11,59,70
2011-12-10 02:00:00,4,0,0,2,11.48,15.15,61,6.0032,11,52,63
